Subject Area,Presentation Table,Presentation Column,Expression - Presentation Column,Description - Presentation Column,Business Model,Derived logical table,Derived logical column,Description - Derived Logical Column,Expression,Logical Table,Logical Column,Description - Logical Column,Logical Table Source,Expression,Initialization Block,Variable,Database,Physical Catalog,Physical Schema,Physical Table,Alias,Physical Column,Description - Physical Column
OFSAA,FSI_D_CASA,Amrt Term,,,OFSAA,,,,,Fsi D Casa,Amrt Term,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AMRT_TERM,,,OFSAA,,OFSEPM,FSI_D_CASA,,AMRT_TERM,
OFSAA,FSI_D_CASA,Amrt Term Mult,,,OFSAA,,,,,Fsi D Casa,Amrt Term Mult,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AMRT_TERM_MULT,,,OFSAA,,OFSEPM,FSI_D_CASA,,AMRT_TERM_MULT,
OFSAA,FSI_D_CASA,Amrt Type Cd,,,OFSAA,,,,,Fsi D Casa,Amrt Type Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AMRT_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,AMRT_TYPE_CD,
OFSAA,FSI_D_CASA,Annual Acct Fee,,,OFSAA,,,,,Fsi D Casa,Annual Acct Fee,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.ANNUAL_ACCT_FEE,,,OFSAA,,OFSEPM,FSI_D_CASA,,ANNUAL_ACCT_FEE,
OFSAA,FSI_D_CASA,As Of Date,,,OFSAA,,,,,Fsi D Casa,As Of Date,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AS_OF_DATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,AS_OF_DATE,
OFSAA,FSI_D_CASA,Atm Card Flg,,,OFSAA,,,,,Fsi D Casa,Atm Card Flg,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.ATM_CARD_FLG,,,OFSAA,,OFSEPM,FSI_D_CASA,,ATM_CARD_FLG,
OFSAA,FSI_D_CASA,Atm Exp,,,OFSAA,,,,,Fsi D Casa,Atm Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.ATM_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,ATM_EXP,
OFSAA,FSI_D_CASA,Average Life C,,,OFSAA,,,,,Fsi D Casa,Average Life C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AVERAGE_LIFE_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,AVERAGE_LIFE_C,
OFSAA,FSI_D_CASA,Avg Book Bal,,,OFSAA,,,,,Fsi D Casa,Avg Book Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AVG_BOOK_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,AVG_BOOK_BAL,
OFSAA,FSI_D_CASA,Avg Collect Bal,,,OFSAA,,,,,Fsi D Casa,Avg Collect Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AVG_COLLECT_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,AVG_COLLECT_BAL,
OFSAA,FSI_D_CASA,Avg Net Book Bal C,,,OFSAA,,,,,Fsi D Casa,Avg Net Book Bal C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.AVG_NET_BOOK_BAL_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,AVG_NET_BOOK_BAL_C,
OFSAA,FSI_D_CASA,Bank Cd,,,OFSAA,,,,,Fsi D Casa,Bank Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BANK_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,BANK_CD,
OFSAA,FSI_D_CASA,Basis Risk Charge Credit,,,OFSAA,,,,,Fsi D Casa,Basis Risk Charge Credit,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BASIS_RISK_CHARGE_CREDIT,,,OFSAA,,OFSEPM,FSI_D_CASA,,BASIS_RISK_CHARGE_CREDIT,
OFSAA,FSI_D_CASA,Basis Risk Cost Amt,,,OFSAA,,,,,Fsi D Casa,Basis Risk Cost Amt,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BASIS_RISK_COST_AMT,,,OFSAA,,OFSEPM,FSI_D_CASA,,BASIS_RISK_COST_AMT,
OFSAA,FSI_D_CASA,Basis Risk Cost Rate,,,OFSAA,,,,,Fsi D Casa,Basis Risk Cost Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BASIS_RISK_COST_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,BASIS_RISK_COST_RATE,
OFSAA,FSI_D_CASA,Behaviour Sub Type Cd,,,OFSAA,,,,,Fsi D Casa,Behaviour Sub Type Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BEHAVIOUR_SUB_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,BEHAVIOUR_SUB_TYPE_CD,
OFSAA,FSI_D_CASA,Behaviour Type Cd,,,OFSAA,,,,,Fsi D Casa,Behaviour Type Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BEHAVIOUR_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,BEHAVIOUR_TYPE_CD,
OFSAA,FSI_D_CASA,Branch Access Flag,,,OFSAA,,,,,Fsi D Casa,Branch Access Flag,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BRANCH_ACCESS_FLAG,,,OFSAA,,OFSEPM,FSI_D_CASA,,BRANCH_ACCESS_FLAG,
OFSAA,FSI_D_CASA,Branch Cd,,,OFSAA,,,,,Fsi D Casa,Branch Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BRANCH_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,BRANCH_CD,
OFSAA,FSI_D_CASA,Branch Platform Exp,,,OFSAA,,,,,Fsi D Casa,Branch Platform Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BRANCH_PLATFORM_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,BRANCH_PLATFORM_EXP,
OFSAA,FSI_D_CASA,Branch Teller Exp,,,OFSAA,,,,,Fsi D Casa,Branch Teller Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.BRANCH_TELLER_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,BRANCH_TELLER_EXP,
OFSAA,FSI_D_CASA,Call Center Exp,,,OFSAA,,,,,Fsi D Casa,Call Center Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CALL_CENTER_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,CALL_CENTER_EXP,
OFSAA,FSI_D_CASA,Cards Issued,,,OFSAA,,,,,Fsi D Casa,Cards Issued,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CARDS_ISSUED,,,OFSAA,,OFSEPM,FSI_D_CASA,,CARDS_ISSUED,
OFSAA,FSI_D_CASA,Central Bank Interest,,,OFSAA,,,,,Fsi D Casa,Central Bank Interest,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CENTRAL_BANK_INTEREST,,,OFSAA,,OFSEPM,FSI_D_CASA,,CENTRAL_BANK_INTEREST,
OFSAA,FSI_D_CASA,Central Bank Res Charge,,,OFSAA,,,,,Fsi D Casa,Central Bank Res Charge,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CENTRAL_BANK_RES_CHARGE,,,OFSAA,,OFSEPM,FSI_D_CASA,,CENTRAL_BANK_RES_CHARGE,
OFSAA,FSI_D_CASA,Central Bank Reserves,,,OFSAA,,,,,Fsi D Casa,Central Bank Reserves,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CENTRAL_BANK_RESERVES,,,OFSAA,,OFSEPM,FSI_D_CASA,,CENTRAL_BANK_RESERVES,
OFSAA,FSI_D_CASA,Charge Credit Ocost,,,OFSAA,,,,,Fsi D Casa,Charge Credit Ocost,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CHARGE_CREDIT_OCOST,,,OFSAA,,OFSEPM,FSI_D_CASA,,CHARGE_CREDIT_OCOST,
OFSAA,FSI_D_CASA,Charge Credit Ocost Rem Term,,,OFSAA,,,,,Fsi D Casa,Charge Credit Ocost Rem Term,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CHARGE_CREDIT_OCOST_REM_TERM,,,OFSAA,,OFSEPM,FSI_D_CASA,,CHARGE_CREDIT_OCOST_REM_TERM,
OFSAA,FSI_D_CASA,Charge Credit Trate,,,OFSAA,,,,,Fsi D Casa,Charge Credit Trate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CHARGE_CREDIT_TRATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,CHARGE_CREDIT_TRATE,
OFSAA,FSI_D_CASA,Charge Credit Trate Rem Term,,,OFSAA,,,,,Fsi D Casa,Charge Credit Trate Rem Term,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CHARGE_CREDIT_TRATE_REM_TERM,,,OFSAA,,OFSEPM,FSI_D_CASA,,CHARGE_CREDIT_TRATE_REM_TERM,
OFSAA,FSI_D_CASA,Cif Key,,,OFSAA,,,,,Fsi D Casa,Cif Key,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CIF_KEY,,,OFSAA,,OFSEPM,FSI_D_CASA,,CIF_KEY,
OFSAA,FSI_D_CASA,Common Coa Id,,,OFSAA,,,,,Fsi D Casa,Common Coa Id,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.COMMON_COA_ID,,,OFSAA,,OFSEPM,FSI_D_CASA,,COMMON_COA_ID,
OFSAA,FSI_D_CASA,Compound Basis Cd,,,OFSAA,,,,,Fsi D Casa,Compound Basis Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.COMPOUND_BASIS_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,COMPOUND_BASIS_CD,
OFSAA,FSI_D_CASA,Contrib After Capital Chg,,,OFSAA,,,,,Fsi D Casa,Contrib After Capital Chg,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CONTRIB_AFTER_CAPITAL_CHG,,,OFSAA,,OFSEPM,FSI_D_CASA,,CONTRIB_AFTER_CAPITAL_CHG,
OFSAA,FSI_D_CASA,Convexity C,,,OFSAA,,,,,Fsi D Casa,Convexity C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CONVEXITY_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,CONVEXITY_C,
OFSAA,FSI_D_CASA,Credit Line Flg,,,OFSAA,,,,,Fsi D Casa,Credit Line Flg,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CREDIT_LINE_FLG,,,OFSAA,,OFSEPM,FSI_D_CASA,,CREDIT_LINE_FLG,
OFSAA,FSI_D_CASA,Cur Book Bal,,,OFSAA,,,,,Fsi D Casa,Cur Book Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_BOOK_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_BOOK_BAL,
OFSAA,FSI_D_CASA,Cur Gross Rate,,,OFSAA,,,,,Fsi D Casa,Cur Gross Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_GROSS_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_GROSS_RATE,
OFSAA,FSI_D_CASA,Cur Net Book Bal C,,,OFSAA,,,,,Fsi D Casa,Cur Net Book Bal C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_NET_BOOK_BAL_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_NET_BOOK_BAL_C,
OFSAA,FSI_D_CASA,Cur Net Par Bal C,,,OFSAA,,,,,Fsi D Casa,Cur Net Par Bal C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_NET_PAR_BAL_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_NET_PAR_BAL_C,
OFSAA,FSI_D_CASA,Cur Net Rate,,,OFSAA,,,,,Fsi D Casa,Cur Net Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_NET_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_NET_RATE,
OFSAA,FSI_D_CASA,Cur Oas,,,OFSAA,,,,,Fsi D Casa,Cur Oas,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_OAS,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_OAS,
OFSAA,FSI_D_CASA,Cur Oas Alt,,,OFSAA,,,,,Fsi D Casa,Cur Oas Alt,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_OAS_ALT,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_OAS_ALT,
OFSAA,FSI_D_CASA,Cur Overdraft Bal,,,OFSAA,,,,,Fsi D Casa,Cur Overdraft Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_OVERDRAFT_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_OVERDRAFT_BAL,
OFSAA,FSI_D_CASA,Cur Par Bal,,,OFSAA,,,,,Fsi D Casa,Cur Par Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_PAR_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_PAR_BAL,
OFSAA,FSI_D_CASA,Cur Payment,,,OFSAA,,,,,Fsi D Casa,Cur Payment,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_PAYMENT,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_PAYMENT,
OFSAA,FSI_D_CASA,Cur Static Spread,,,OFSAA,,,,,Fsi D Casa,Cur Static Spread,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_STATIC_SPREAD,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_STATIC_SPREAD,
OFSAA,FSI_D_CASA,Cur Static Spread Alt,,,OFSAA,,,,,Fsi D Casa,Cur Static Spread Alt,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_STATIC_SPREAD_ALT,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_STATIC_SPREAD_ALT,
OFSAA,FSI_D_CASA,Cur Tp Per Adb,,,OFSAA,,,,,Fsi D Casa,Cur Tp Per Adb,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_TP_PER_ADB,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_TP_PER_ADB,
OFSAA,FSI_D_CASA,Cur Yield,,,OFSAA,,,,,Fsi D Casa,Cur Yield,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUR_YIELD,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUR_YIELD,
OFSAA,FSI_D_CASA,Current Fees,,,OFSAA,,,,,Fsi D Casa,Current Fees,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CURRENT_FEES,,,OFSAA,,OFSEPM,FSI_D_CASA,,CURRENT_FEES,
OFSAA,FSI_D_CASA,Customer Id,,,OFSAA,,,,,Fsi D Casa,Customer Id,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.CUSTOMER_ID,,,OFSAA,,OFSEPM,FSI_D_CASA,,CUSTOMER_ID,
OFSAA,FSI_D_CASA,Daily Limit,,,OFSAA,,,,,Fsi D Casa,Daily Limit,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DAILY_LIMIT,,,OFSAA,,OFSEPM,FSI_D_CASA,,DAILY_LIMIT,
OFSAA,FSI_D_CASA,Daily Limit Atm,,,OFSAA,,,,,Fsi D Casa,Daily Limit Atm,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DAILY_LIMIT_ATM,,,OFSAA,,OFSEPM,FSI_D_CASA,,DAILY_LIMIT_ATM,
OFSAA,FSI_D_CASA,Daily Limit Pos,,,OFSAA,,,,,Fsi D Casa,Daily Limit Pos,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DAILY_LIMIT_POS,,,OFSAA,,OFSEPM,FSI_D_CASA,,DAILY_LIMIT_POS,
OFSAA,FSI_D_CASA,Data Processing Exp,,,OFSAA,,,,,Fsi D Casa,Data Processing Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DATA_PROCESSING_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,DATA_PROCESSING_EXP,
OFSAA,FSI_D_CASA,Data Source Cd,,,OFSAA,,,,,Fsi D Casa,Data Source Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DATA_SOURCE_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,DATA_SOURCE_CD,
OFSAA,FSI_D_CASA,Deferred Cur Bal,,,OFSAA,,,,,Fsi D Casa,Deferred Cur Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEFERRED_CUR_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEFERRED_CUR_BAL,
OFSAA,FSI_D_CASA,Deferred Org Bal,,,OFSAA,,,,,Fsi D Casa,Deferred Org Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEFERRED_ORG_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEFERRED_ORG_BAL,
OFSAA,FSI_D_CASA,Deposit Float,,,OFSAA,,,,,Fsi D Casa,Deposit Float,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEPOSIT_FLOAT,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEPOSIT_FLOAT,
OFSAA,FSI_D_CASA,Deposit Insurance,,,OFSAA,,,,,Fsi D Casa,Deposit Insurance,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEPOSIT_INSURANCE,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEPOSIT_INSURANCE,
OFSAA,FSI_D_CASA,Deposit Reserves,,,OFSAA,,,,,Fsi D Casa,Deposit Reserves,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEPOSIT_RESERVES,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEPOSIT_RESERVES,
OFSAA,FSI_D_CASA,Deposit Reserves Charge,,,OFSAA,,,,,Fsi D Casa,Deposit Reserves Charge,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEPOSIT_RESERVES_CHARGE,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEPOSIT_RESERVES_CHARGE,
OFSAA,FSI_D_CASA,Devolvement Status Cd,,,OFSAA,,,,,Fsi D Casa,Devolvement Status Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DEVOLVEMENT_STATUS_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,DEVOLVEMENT_STATUS_CD,
OFSAA,FSI_D_CASA,Dir Depos Acct Type Cd,,,OFSAA,,,,,Fsi D Casa,Dir Depos Acct Type Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DIR_DEPOS_ACCT_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,DIR_DEPOS_ACCT_TYPE_CD,
OFSAA,FSI_D_CASA,Direct Acct Exp,,,OFSAA,,,,,Fsi D Casa,Direct Acct Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DIRECT_ACCT_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,DIRECT_ACCT_EXP,
OFSAA,FSI_D_CASA,Direct Deposit Acct Nbr,,,OFSAA,,,,,Fsi D Casa,Direct Deposit Acct Nbr,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DIRECT_DEPOSIT_ACCT_NBR,,,OFSAA,,OFSEPM,FSI_D_CASA,,DIRECT_DEPOSIT_ACCT_NBR,
OFSAA,FSI_D_CASA,Distribution Channel Cd,,,OFSAA,,,,,Fsi D Casa,Distribution Channel Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DISTRIBUTION_CHANNEL_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,DISTRIBUTION_CHANNEL_CD,
OFSAA,FSI_D_CASA,Duration C,,,OFSAA,,,,,Fsi D Casa,Duration C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.DURATION_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,DURATION_C,
OFSAA,FSI_D_CASA,Early Access Period,,,OFSAA,,,,,Fsi D Casa,Early Access Period,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EARLY_ACCESS_PERIOD,,,OFSAA,,OFSEPM,FSI_D_CASA,,EARLY_ACCESS_PERIOD,
OFSAA,FSI_D_CASA,Early Access Period Mult,,,OFSAA,,,,,Fsi D Casa,Early Access Period Mult,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EARLY_ACCESS_PERIOD_MULT,,,OFSAA,,OFSEPM,FSI_D_CASA,,EARLY_ACCESS_PERIOD_MULT,
OFSAA,FSI_D_CASA,Early Redemption Fees,,,OFSAA,,,,,Fsi D Casa,Early Redemption Fees,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EARLY_REDEMPTION_FEES,,,OFSAA,,OFSEPM,FSI_D_CASA,,EARLY_REDEMPTION_FEES,
OFSAA,FSI_D_CASA,Eff Interest Rate C,,,OFSAA,,,,,Fsi D Casa,Eff Interest Rate C,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EFF_INTEREST_RATE_C,,,OFSAA,,OFSEPM,FSI_D_CASA,,EFF_INTEREST_RATE_C,
OFSAA,FSI_D_CASA,Electronic Banking Exp,,,OFSAA,,,,,Fsi D Casa,Electronic Banking Exp,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.ELECTRONIC_BANKING_EXP,,,OFSAA,,OFSEPM,FSI_D_CASA,,ELECTRONIC_BANKING_EXP,
OFSAA,FSI_D_CASA,Embedded Options Flg,,,OFSAA,,,,,Fsi D Casa,Embedded Options Flg,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EMBEDDED_OPTIONS_FLG,,,OFSAA,,OFSEPM,FSI_D_CASA,,EMBEDDED_OPTIONS_FLG,
OFSAA,FSI_D_CASA,Equity Credit,,,OFSAA,,,,,Fsi D Casa,Equity Credit,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EQUITY_CREDIT,,,OFSAA,,OFSEPM,FSI_D_CASA,,EQUITY_CREDIT,
OFSAA,FSI_D_CASA,Ev Allin Tp Rate,,,OFSAA,,,,,Fsi D Casa,Ev Allin Tp Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_ALLIN_TP_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_ALLIN_TP_RATE,
OFSAA,FSI_D_CASA,Ev Basis Risk Rate,,,OFSAA,,,,,Fsi D Casa,Ev Basis Risk Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_BASIS_RISK_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_BASIS_RISK_RATE,
OFSAA,FSI_D_CASA,Ev Liq Prem Rate,,,OFSAA,,,,,Fsi D Casa,Ev Liq Prem Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_LIQ_PREM_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_LIQ_PREM_RATE,
OFSAA,FSI_D_CASA,Ev Oth Adj Rate,,,OFSAA,,,,,Fsi D Casa,Ev Oth Adj Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_OTH_ADJ_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_OTH_ADJ_RATE,
OFSAA,FSI_D_CASA,Ev Oth Adj Rate Alt,,,OFSAA,,,,,Fsi D Casa,Ev Oth Adj Rate Alt,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_OTH_ADJ_RATE_ALT,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_OTH_ADJ_RATE_ALT,
OFSAA,FSI_D_CASA,Ev Pric Inc Rate,,,OFSAA,,,,,Fsi D Casa,Ev Pric Inc Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_PRIC_INC_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_PRIC_INC_RATE,
OFSAA,FSI_D_CASA,Ev Tp Rate,,,OFSAA,,,,,Fsi D Casa,Ev Tp Rate,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EV_TP_RATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EV_TP_RATE,
OFSAA,FSI_D_CASA,Expected Bal,,,OFSAA,,,,,Fsi D Casa,Expected Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EXPECTED_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,EXPECTED_BAL,
OFSAA,FSI_D_CASA,Expected Bal Growth Pct,,,OFSAA,,,,,Fsi D Casa,Expected Bal Growth Pct,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EXPECTED_BAL_GROWTH_PCT,,,OFSAA,,OFSEPM,FSI_D_CASA,,EXPECTED_BAL_GROWTH_PCT,
OFSAA,FSI_D_CASA,Expiration Date,,,OFSAA,,,,,Fsi D Casa,Expiration Date,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.EXPIRATION_DATE,,,OFSAA,,OFSEPM,FSI_D_CASA,,EXPIRATION_DATE,
OFSAA,FSI_D_CASA,Fees Eir,,,OFSAA,,,,,Fsi D Casa,Fees Eir,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.FEES_EIR,,,OFSAA,,OFSEPM,FSI_D_CASA,,FEES_EIR,
OFSAA,FSI_D_CASA,Float Bal,,,OFSAA,,,,,Fsi D Casa,Float Bal,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.FLOAT_BAL,,,OFSAA,,OFSEPM,FSI_D_CASA,,FLOAT_BAL,
OFSAA,FSI_D_CASA,Float Charge Credit,,,OFSAA,,,,,Fsi D Casa,Float Charge Credit,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.FLOAT_CHARGE_CREDIT,,,OFSAA,,OFSEPM,FSI_D_CASA,,FLOAT_CHARGE_CREDIT,
OFSAA,FSI_D_CASA,Geographic Loc Cd,,,OFSAA,,,,,Fsi D Casa,Geographic Loc Cd,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.GEOGRAPHIC_LOC_CD,,,OFSAA,,OFSEPM,FSI_D_CASA,,GEOGRAPHIC_LOC_CD,
OFSAA,FSI_D_CASA,Gl Account Id,,,OFSAA,,,,,Fsi D Casa,Gl Account Id,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.GL_ACCOUNT_ID,,,OFSAA,,OFSEPM,FSI_D_CASA,,GL_ACCOUNT_ID,
OFSAA,FSI_D_CASA,Gross Fee Income,,,OFSAA,,,,,Fsi D Casa,Gross Fee Income,,FSI_D_CASA,OFSAA."".OFSEPM.FSI_D_CASA.GROSS_FEE_INCOME,,,OFSAA,,OFSEPM,FSI_D_CASA,,GROSS_FEE_INCOME,
